Timestep,Consumption,Power
31606,1.431018682,5.724074729
31607,1.456012889,5.824051555
31608,1.506001302,6.024005208
31609,4.530995509,18.12398203
31610,4.630617273,18.52246909
31611,4.680428156,18.72171262
31612,4.463439815,17.85375926
31613,4.513250698,18.05300279
31614,4.602377886,18.40951154
31615,4.64694148,18.58776592
31616,4.736068668,18.94427467
31617,4.780632262,19.12252905
31618,4.846616875,19.3864675
31619,4.912601489,19.65040595
31620,4.945593795,19.78237518
31621,5.005035671,20.02014269
31622,5.001266246,20.00506498
31623,4.993727396,19.97490958
31624,4.989957971,19.95983188
31625,4.965280249,19.861121
31626,4.920636587,19.68254635
31627,4.898314756,19.59325902
31628,4.853671093,19.41468437
31629,4.842677534,19.37071014
31630,4.820690415,19.28276166
31631,4.809696856,19.23878742
31632,4.787709737,19.15083895
31633,4.770724656,19.08289862
31634,4.736754493,18.94701797
31635,4.719769411,18.87907765
31636,4.692168654,18.76867462
31637,4.434296092,17.73718437
31638,4.389017145,17.55606858
31639,4.29845925,17.193837
31640,4.270159908,17.08063963
31641,4.225022178,16.90008871
31642,4.179884448,16.71953779
31643,4.157315583,16.62926233
31644,4.134746718,16.53898687
31645,4.1342505,16.537002
31646,4.133754282,16.53501713
31647,4.133506173,16.53402469
31648,4.133258063,16.53303225
31649,4.156777942,16.62711177
31650,4.485147987,17.94059195
31651,4.508667866,18.03467146
31652,4.520427805,18.08171122
31653,4.549115221,18.19646089
31654,4.56345893,18.25383572
31655,4.592146346,18.36858538
31656,4.606490054,18.42596022
31657,4.615874299,18.4634972
31658,4.620566421,18.48226569
31659,4.629950666,18.51980267
31660,4.634642789,18.53857115
31661,4.596375408,18.38550163
31662,4.577259612,18.30903845
31663,4.53902802,18.15611208
31664,4.519912225,18.0796489
31665,4.469678583,17.87871433
31666,4.444561762,17.77824705
31667,4.394328121,17.57731248
31668,4.3692113,17.4768452
31669,1.376493517,5.505974069
31670,1.380134626,5.520538503
31671,1.387416843,5.549667371
31672,1.391057951,5.564231804
31673,1.398340168,5.593360672
31674,1.401981277,5.607925106
31675,1.409263494,5.637053974
31676,1.412904602,5.651618408
31677,1.420186819,5.680747276
31678,1.423827928,5.69531171
31679,1.431110145,5.724440578
31680,1.434751253,5.739005012
31681,1.440212916,5.760851663
31682,1.440305969,5.761223875
31683,1.440399022,5.761596087
31684,1.440445548,5.761782193
31685,1.440492075,5.761968299
31686,1.431526136,5.726104542
31687,1.427043166,5.708172664
31688,1.418077227,5.672308907
31689,1.413594257,5.654377028
31690,1.40209628,5.608385121
31691,1.390598303,5.562393214
31692,1.384849315,5.53939726
31693,1.379100327,5.516401306
31694,1.373204784,5.492819135
31695,1.367309241,5.469236963
31696,1.364361469,5.457445878
31697,1.361413698,5.445654792
31698,1.367940625,5.471762501
31699,1.371204089,5.484816356
31700,1.377731016,5.510924065
31701,1.38099448,5.523977919
31702,1.431018682,5.724074729
31703,1.456012889,5.824051555
31704,1.506001302,6.024005208
31705,4.530995509,18.12398203
31706,4.630617273,18.52246909
31707,4.680428156,18.72171262
31708,4.78004992,19.12019968
31709,4.513250698,18.05300279
31710,4.602377886,18.40951154
31711,4.64694148,18.58776592
31712,4.736068668,18.94427467
31713,4.780632262,19.12252905
31714,4.846616875,19.3864675
31715,4.912601489,19.65040595
31716,4.945593795,19.78237518
31717,5.005035671,20.02014269
31718,5.001266246,20.00506498
31719,4.993727396,19.97490958
31720,4.989957971,19.95983188
31721,4.965280249,19.861121
31722,4.920636587,19.68254635
31723,4.898314756,19.59325902
31724,4.853671093,19.41468437
31725,4.842677534,19.37071014
31726,4.820690415,19.28276166
31727,4.809696856,19.23878742
31728,4.787709737,19.15083895
31729,4.770724656,19.08289862
31730,4.736754493,18.94701797
31731,4.719769411,18.87907765
31732,4.692168654,18.76867462
31733,4.434296092,17.73718437
31734,4.389017145,17.55606858
31735,4.29845925,17.193837
31736,4.270159908,17.08063963
31737,4.225022178,16.90008871
31738,4.179884448,16.71953779
31739,4.157315583,16.62926233
31740,4.134746718,16.53898687
31741,4.1342505,16.537002
31742,4.133754282,16.53501713
31743,4.133506173,16.53402469
31744,4.133258063,16.53303225
31745,4.156777942,16.62711177
31746,4.485147987,17.94059195
31747,4.508667866,18.03467146
31748,4.520427805,18.08171122
31749,4.549115221,18.19646089
31750,4.56345893,18.25383572
31751,4.592146346,18.36858538
31752,4.606490054,18.42596022
31753,4.615874299,18.4634972
31754,4.620566421,18.48226569
31755,4.629950666,18.51980267
31756,4.634642789,18.53857115
31757,4.596375408,18.38550163
31758,4.577259612,18.30903845
31759,4.53902802,18.15611208
31760,4.519912225,18.0796489
31761,4.469678583,17.87871433
31762,4.444561762,17.77824705
31763,4.394328121,17.57731248
31764,4.3692113,17.4768452
31765,1.376493517,5.505974069
31766,1.380134626,5.520538503
31767,1.387416843,5.549667371
31768,1.391057951,5.564231804
31769,1.398340168,5.593360672
31770,1.401981277,5.607925106
31771,1.409263494,5.637053974
31772,1.412904602,5.651618408
31773,1.420186819,5.680747276
31774,1.423827928,5.69531171
31775,1.431110145,5.724440578
31776,1.434751253,5.739005012
31777,1.440212916,5.760851663
31778,1.440305969,5.761223875
31779,1.440399022,5.761596087
31780,1.440445548,5.761782193
31781,1.440492075,5.761968299
31782,1.431526136,5.726104542
31783,1.427043166,5.708172664
31784,1.418077227,5.672308907
31785,1.413594257,5.654377028
31786,1.40209628,5.608385121
31787,1.390598303,5.562393214
31788,1.384849315,5.53939726
31789,1.379100327,5.516401306
31790,1.373204784,5.492819135
31791,1.367309241,5.469236963
31792,1.364361469,5.457445878
31793,1.361413698,5.445654792
31794,1.367940625,5.471762501
31795,1.371204089,5.484816356
31796,1.377731016,5.510924065
31797,1.38099448,5.523977919
31798,1.431018682,5.724074729
31799,1.456012889,5.824051555
31800,1.506001302,6.024005208
31801,4.530995509,18.12398203
31802,4.630617273,18.52246909
31803,4.680428156,18.72171262
31804,4.78004992,19.12019968
31805,4.513250698,18.05300279
31806,4.602377886,18.40951154
31807,4.64694148,18.58776592
31808,4.736068668,18.94427467
31809,4.780632262,19.12252905
31810,4.846616875,19.3864675
31811,4.912601489,19.65040595
31812,4.945593795,19.78237518
31813,5.005035671,20.02014269
31814,5.001266246,20.00506498
31815,4.993727396,19.97490958
31816,4.989957971,19.95983188
31817,4.965280249,19.861121
31818,4.920636587,19.68254635
31819,4.898314756,19.59325902
31820,4.853671093,19.41468437
31821,4.842677534,19.37071014
31822,4.820690415,19.28276166
31823,4.809696856,19.23878742
31824,4.787709737,19.15083895
31825,4.770724656,19.08289862
31826,4.736754493,18.94701797
31827,4.719769411,18.87907765
31828,4.692168654,18.76867462
31829,4.434296092,17.73718437
31830,4.389017145,17.55606858
31831,4.29845925,17.193837
31832,4.270159908,17.08063963
31833,4.225022178,16.90008871
31834,4.179884448,16.71953779
31835,4.157315583,16.62926233
31836,4.134746718,16.53898687
31837,4.1342505,16.537002
31838,4.133754282,16.53501713
31839,4.133506173,16.53402469
31840,4.133258063,16.53303225
31841,4.156777942,16.62711177
31842,4.485147987,17.94059195
31843,4.508667866,18.03467146
31844,4.520427805,18.08171122
31845,4.549115221,18.19646089
31846,4.56345893,18.25383572
31847,4.592146346,18.36858538
31848,4.606490054,18.42596022
31849,4.615874299,18.4634972
31850,4.620566421,18.48226569
31851,4.629950666,18.51980267
31852,4.634642789,18.53857115
31853,4.596375408,18.38550163
31854,4.577259612,18.30903845
31855,4.53902802,18.15611208
31856,4.519912225,18.0796489
31857,4.469678583,17.87871433
31858,4.444561762,17.77824705
31859,4.394328121,17.57731248
31860,4.3692113,17.4768452
31861,1.376493517,5.505974069
31862,1.380134626,5.520538503
31863,1.387416843,5.549667371
31864,1.391057951,5.564231804
31865,1.398340168,5.593360672
31866,1.401981277,5.607925106
31867,1.409263494,5.637053974
31868,1.412904602,5.651618408
31869,1.420186819,5.680747276
31870,1.423827928,5.69531171
31871,1.431110145,5.724440578
31872,1.434751253,5.739005012
31873,1.440212916,5.760851663
31874,1.440305969,5.761223875
31875,1.440399022,5.761596087
31876,1.440445548,5.761782193
31877,1.440492075,5.761968299
31878,1.431526136,5.726104542
31879,1.427043166,5.708172664
31880,1.418077227,5.672308907
31881,1.413594257,5.654377028
31882,1.40209628,5.608385121
31883,1.390598303,5.562393214
31884,1.384849315,5.53939726
31885,1.379100327,5.516401306
31886,1.373204784,5.492819135
31887,1.367309241,5.469236963
31888,1.364361469,5.457445878
31889,1.361413698,5.445654792
31890,1.367940625,5.471762501
31891,1.371204089,5.484816356
31892,1.377731016,5.510924065
31893,1.38099448,5.523977919
31894,1.431018682,5.724074729
31895,1.456012889,5.824051555
31896,1.506001302,6.024005208
31897,4.530995509,18.12398203
31898,4.630617273,18.52246909
31899,4.680428156,18.72171262
31900,4.78004992,19.12019968
31901,4.513250698,18.05300279
31902,4.602377886,18.40951154
31903,4.64694148,18.58776592
31904,4.736068668,18.94427467
31905,4.780632262,19.12252905
31906,4.846616875,19.3864675
31907,4.912601489,19.65040595
31908,4.945593795,19.78237518
31909,5.005035671,20.02014269
31910,5.001266246,20.00506498
31911,4.993727396,19.97490958
31912,4.989957971,19.95983188
31913,4.965280249,19.861121
31914,4.920636587,19.68254635
31915,4.898314756,19.59325902
31916,4.853671093,19.41468437
31917,4.842677534,19.37071014
31918,4.820690415,19.28276166
31919,4.809696856,19.23878742
31920,4.787709737,19.15083895
31921,4.770724656,19.08289862
31922,4.736754493,18.94701797
31923,4.719769411,18.87907765
31924,4.692168654,18.76867462
31925,4.434296092,17.73718437
31926,4.389017145,17.55606858
31927,4.29845925,17.193837
31928,4.270159908,17.08063963
31929,4.225022178,16.90008871
31930,4.179884448,16.71953779
31931,4.157315583,16.62926233
31932,4.134746718,16.53898687
31933,4.1342505,16.537002
31934,4.133754282,16.53501713
31935,4.133506173,16.53402469
31936,4.133258063,16.53303225
31937,4.156777942,16.62711177
31938,4.485147987,17.94059195
31939,4.508667866,18.03467146
31940,4.520427805,18.08171122
31941,4.549115221,18.19646089
31942,4.56345893,18.25383572
31943,4.592146346,18.36858538
31944,4.606490054,18.42596022
31945,4.615874299,18.4634972
31946,4.620566421,18.48226569
31947,4.629950666,18.51980267
31948,4.634642789,18.53857115
31949,4.596375408,18.38550163
31950,4.577259612,18.30903845
31951,4.53902802,18.15611208
31952,4.519912225,18.0796489
31953,4.469678583,17.87871433
31954,4.444561762,17.77824705
31955,4.394328121,17.57731248
31956,4.3692113,17.4768452
31957,1.376493517,5.505974069
31958,1.380134626,5.520538503
31959,1.387416843,5.549667371
31960,1.391057951,5.564231804
31961,1.398340168,5.593360672
31962,1.401981277,5.607925106
31963,1.409263494,5.637053974
31964,1.412904602,5.651618408
31965,1.420186819,5.680747276
31966,1.423827928,5.69531171
31967,1.431110145,5.724440578
31968,1.434751253,5.739005012
31969,1.440212916,5.760851663
31970,1.440305969,5.761223875
31971,1.440399022,5.761596087
31972,1.440445548,5.761782193
31973,1.440492075,5.761968299
31974,1.431526136,5.726104542
31975,1.427043166,5.708172664
31976,1.418077227,5.672308907
31977,1.413594257,5.654377028
31978,1.40209628,5.608385121
31979,1.390598303,5.562393214
31980,1.384849315,5.53939726
31981,1.379100327,5.516401306
31982,1.373204784,5.492819135
31983,1.367309241,5.469236963
31984,1.364361469,5.457445878
31985,1.361413698,5.445654792
31986,1.367940625,5.471762501
31987,1.371204089,5.484816356
31988,1.377731016,5.510924065
31989,1.38099448,5.523977919
31990,1.431018682,5.724074729
31991,1.456012889,5.824051555
31992,1.506001302,6.024005208
31993,4.530995509,18.12398203
31994,4.630617273,18.52246909
31995,4.680428156,18.72171262
31996,4.78004992,19.12019968
31997,4.513250698,18.05300279
31998,4.602377886,18.40951154
31999,4.64694148,18.58776592
32000,4.736068668,18.94427467
32001,4.780632262,19.12252905
32002,4.846616875,19.3864675
32003,4.912601489,19.65040595
32004,4.945593795,19.78237518
32005,5.005035671,20.02014269
32006,5.001266246,20.00506498
32007,4.993727396,19.97490958
32008,4.989957971,19.95983188
32009,4.965280249,19.861121
32010,4.920636587,19.68254635
32011,4.898314756,19.59325902
32012,4.853671093,19.41468437
32013,4.842677534,19.37071014
32014,4.820690415,19.28276166
32015,4.809696856,19.23878742
32016,4.787709737,19.15083895
32017,4.770724656,19.08289862
32018,4.736754493,18.94701797
32019,4.719769411,18.87907765
32020,4.692168654,18.76867462
32021,4.434296092,17.73718437
32022,4.389017145,17.55606858
32023,4.29845925,17.193837
32024,4.270159908,17.08063963
32025,4.225022178,16.90008871
32026,4.179884448,16.71953779
32027,4.157315583,16.62926233
32028,4.134746718,16.53898687
32029,4.1342505,16.537002
32030,4.133754282,16.53501713
32031,4.133506173,16.53402469
32032,4.133258063,16.53303225
32033,4.156777942,16.62711177
32034,4.485147987,17.94059195
32035,4.508667866,18.03467146
32036,4.520427805,18.08171122
32037,4.549115221,18.19646089
32038,4.56345893,18.25383572
32039,4.592146346,18.36858538
32040,4.606490054,18.42596022
32041,4.615874299,18.4634972
32042,4.620566421,18.48226569
32043,4.629950666,18.51980267
32044,4.634642789,18.53857115
32045,4.596375408,18.38550163
32046,4.577259612,18.30903845
32047,4.53902802,18.15611208
32048,4.519912225,18.0796489
32049,4.469678583,17.87871433
32050,4.444561762,17.77824705
32051,4.394328121,17.57731248
32052,4.3692113,17.4768452
32053,1.376493517,5.505974069
32054,1.380134626,5.520538503
32055,1.387416843,5.549667371
32056,1.391057951,5.564231804
32057,1.398340168,5.593360672
32058,1.401981277,5.607925106
32059,1.409263494,5.637053974
32060,1.412904602,5.651618408
32061,1.420186819,5.680747276
32062,1.423827928,5.69531171
32063,1.431110145,5.724440578
32064,1.434751253,5.739005012
32065,1.924989985,7.699959942
32066,1.908042531,7.632170125
32067,1.886858213,7.547432853
32068,1.869063386,7.476253545
32069,1.935813927,7.743255706
32070,1.935372169,7.741488675
32071,1.941317344,7.765269375
32072,1.864031358,7.456125433
32073,1.823427033,7.293708132
32074,1.821467247,7.285868987
32075,1.819227491,7.276909965
32076,1.817361028,7.269444113
32077,1.941359405,7.765437621
32078,1.9413659,7.7654636
32079,1.941373323,7.76549329
32080,1.932837441,7.731349765
32081,1.932827163,7.731308651
32082,1.924220477,7.696881906
32083,1.932787976,7.731151906
32084,1.846293721,7.385174883
32085,1.812253322,7.249013288
32086,1.812822174,7.251288697
32087,1.813533239,7.254132957
32088,1.898896832,7.595587326
32089,4.9414426,19.7657704
32090,4.941448786,19.76579514
32091,4.941456517,19.76582607
32092,4.941462703,19.76585081
32093,4.542336747,18.16934699
32094,4.542342933,18.16937173
32095,4.542350665,18.16940266
32096,4.54235685,18.1694274
32097,4.325264087,17.30105635
32098,4.335293748,17.34117499
32099,4.312008798,17.24803519
32100,4.32298626,17.29194504
32101,4.298753509,17.19501404
32102,4.310678771,17.24271509
32103,4.542406643,18.16962657
32104,4.542413138,18.16965255
32105,4.542420561,18.16968224
32106,4.522609333,18.09043733
32107,4.542434478,18.16973791
32108,4.542440973,18.16976389
32109,4.542448395,18.16979358
32110,4.522934551,18.0917382
32111,4.542462313,18.16984925
32112,4.542468808,18.16987523
32113,4.54247623,18.16990492
32114,4.520731989,18.08292796
32115,4.542490148,18.16996059
32116,4.542496642,18.16998657
32117,4.542504065,18.17001626
32118,4.526084283,18.10433713
32119,4.542517982,18.17007193
32120,4.542524477,18.17009791
32121,4.5425319,18.1701276
32122,4.527177577,18.10871031
32123,4.542545817,18.17018327
32124,4.542552312,18.17020925
32125,4.542559734,18.17023894
32126,4.542566229,18.17026492
32127,4.542573652,18.17029461
32128,4.542580146,18.17032059
32129,4.542587569,18.17035028
32130,4.941727751,19.76691101
32131,4.941735174,19.7669407
32132,4.928169576,19.7126783
32133,4.928152054,19.71260822
32134,4.914486679,19.65794672
32135,4.928091139,19.71236455
32136,4.91435093,19.65740372
32137,4.927981981,19.71192792
32138,4.913973972,19.65589589
32139,4.927776339,19.71110536
32140,4.913548771,19.65419508
32141,4.927848682,19.71139473
32142,4.928059665,19.71223866
32143,4.941818369,19.76727348
32144,4.941824554,19.76729822
32145,4.941832286,19.76732915
32146,4.941838472,19.76735389
32147,4.941846204,19.76738481
32148,4.941852389,19.76740956
32149,1.941860121,7.767440484
32150,1.941866307,7.767465226
32151,1.941874038,7.767496154
32152,1.941880224,7.767520896
32153,1.941887956,7.767551823
32154,1.941894141,7.767576565
32155,1.941901873,7.767607493
32156,1.941908059,7.767632235
32157,1.941915791,7.767663162
32158,1.941921976,7.767687904
32159,1.941929708,7.767718832
32160,1.941935893,7.767743574
32161,1.732036374,6.928145497
32162,1.757933204,7.031732818
32163,1.790304242,7.161216968
32164,1.817495914,7.269983655
32165,1.634478687,6.537914747
32166,1.636323917,6.545295668
32167,1.62094956,6.483798242
32168,1.833087328,7.332349313
32169,1.959135031,7.836540123
32170,1.979259274,7.917037096
32171,2.002258409,8.009033637
32172,2.021424355,8.085697421
32173,1.62490511,6.499620439
32174,1.625515893,6.502063572
32175,1.626213931,6.504855725
32176,1.65323572,6.612942882
32177,1.651678396,6.606713585
32178,1.669678737,6.678714948
32179,1.646221131,6.584884526
32180,1.773626647,7.09450659
32181,1.829213005,7.316852018
32182,1.835277627,7.34111051
32183,1.842858406,7.371433624
32184,1.703395076,6.813580303
32185,4.632728954,18.53091581
